objectid,objectnumber,title,displaydate,datebegin,dateend,displaymaker,displayculture,displayperiod,medium,classification,displaygeography,accessionyear,department
13910,x1977-51 k,"Detail of Mayan terracotta figurine of woman, profile of head of figure lying against woman's left leg",1924–40,1924,1940,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,,1977-01-01,Photography
86279,x1975-75.62,Raking Cornice of Pediment,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86217,x1975-76.66,Tympanum. Christ-Child. Right Arm and Hand with Fingers Raised in the Act of Benediction,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86282,x1975-78.1,"The Chapel of the Cardinal of Portugal. Entrance Arch of the Capital, and the Tomb",1933,1933,1933,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86179,x1975-76.28,Adoring Angels in Relief Entering from Observer's Left,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86212,x1975-76.61,Tympanum. Christ-Child in the Act of Benediction,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86156,x1975-76.5,"The Pietà, Christ's Loin-Cloth",1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
13946,x1977-51 m,"Frontal view of jaguar-head protome, covered with incised ornament",1924–40,1924,1940,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,,1977-01-01,Photography
86171,x1975-76.20,"Figure Whose Right Hand Supports Candelabrum. Legs, Facing Two Thirds Left",1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86161,x1975-76.10,Figure Whose Left Hand Supports Candelabrum. Head Facing One Fourth Right,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86225,x1975-75.8,Pediment. Apollo,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86303,x1975-78.22,Angel Bearing a Palm. Arm,1933,1933,1933,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86206,x1975-76.55,"Tympanum. Adoring Putto to Observer's Left, Seen from One Side, Showing Back",1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86163,x1975-76.12,"Figure Whose Left Hand Supports Candelabrum. Head, in Profile to Observer's Right",1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
13259,x1977-51 a,Heads of two terracotta figurines,1924–40,1924,1940,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,,1977-01-01,Photography
86218,x1975-75.1,"Caryatid. Head, Facing Front",1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86322,x1975-77.6,"Upper Angel to Observer's Left. Head, Looking to the Right, as Seen from in Front",1932,1932,1932,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86176,x1975-76.25,Decorative Panel Now Behind the Altar. Vase with Fruit,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
18648,x1993-186,Grandeur and Ruin (#2),1948,1948,1948,"Clarence John Laughlin, American, 1905–1985",,,Gelatin silver print,Photographs,,1993-01-01,Photography
50629,x1983-329,Annette Kellermann,1909,1909,1909,"Clarence H. White, American, 1871–1925",,,Gelatin silver print with graphite and colored pencil,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
18205,x1992-168 a,"untitled (interior, Weiant house)",1904,1904,1904,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,,1992-01-01,Photography
44184,x1983-366,Portrait of a woman,ca. 1895–1900,1895,1900,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50317,x1983-523,Letitia Felix in cloak [2/3],1898,1898,1898,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
41080,x1983-358,Jane Felix White reading,ca. 1905–1910,1905,1910,"Clarence H. White, American, 1871–1925",,,Waxed platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
44172,x1983-432,"Jane Felix White, profile",ca. 1895–1900,1895,1900,"Clarence H. White, American, 1871–1925",,,unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
40875,CHW 019,Lewis White (?) in garden,ca. 1905,1905,0,"Clarence H. White, American, 1871–1925",,,,,,,Photography Archives
44135,x1983-516,Jane Felix White under tree,ca. 1900–1905,1900,1905,"Clarence H. White, American, 1871–1925",,,Cyanotype,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
86347,x1975-77.31,Inscribed Slab. Two Putti Upholding the Inscription,1932,1932,1932,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86354,x1975-77.6 a,"Upper Angel to Observer's Left. Head, Front View, as Seen from the Right",1932,1932,1932,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86159,x1975-76.8,Figure Whose Left Hand Supports Candelabrum. Whole Facing Front,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86297,x1975-78.16,Figure of the Cardinal. Hands from Above,1933,1933,1933,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86175,x1975-76.24,Decorative Panel Now Behind the Altar. Urn,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86222,x1975-75.5,Pediment. Kneeling Figure at Extreme Left. Head,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86372,x1975-77.32 a,Inscribed Slab. Legs and Feet of the Putto to Observer's Right,1932,1932,1932,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86349,x1975-77.1 a,Christ as the Redeemer. Right Hand Raised in Benediction,1932,1932,1932,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86214,x1975-76.63,"Tympanum. Christ-Child in the Act of Benediction. Head, Facing One Half Right",1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86296,x1975-78.15,Figure of the Cardinal. Head,1933,1933,1933,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86299,x1975-78.18,"Angel Bearing a Crown. Head, Facing Right",1933,1933,1933,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86211,x1975-76.60,Tympanum. Adoring Putto to Observer's Right. Head,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86338,x1975-77.22,Lower Angel to Observer's Right. Left Foot with Drapery Above the Ankle,1932,1932,1932,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86181,x1975-76.30,Lunette with Relief of God the Father,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86293,x1975-78.12,"Putto at the Head of the Bier. Head, Facing Right",1933,1933,1933,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86312,x1975-78.31,Flying Angel Above the Head of the Bier. Drapery at the Waist,1933,1933,1933,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86300,x1975-78.19,Angel Bearing a Crown. Drapery,1933,1933,1933,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86198,x1975-76.47,"Frieze. Central Motif, with Flaming Torch",1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86281,x1975-75.64,Bead and Reel Molding from Base,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86233,x1975-75.16,West Frieze. The Horses of Athena. Heads,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86287,x1975-78.6,Base. Garland of Fruit,1933,1933,1933,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86298,x1975-78.17,"Pilaster Supporting the Angel Bearing a Palm. Right Pilaster, Flaming Top of a Candelabrum",1933,1933,1933,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86202,x1975-76.51,Cornice. Left Corner Looking Up from Below,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86210,x1975-76.59,Tympanum. Adoring Putto to Observer's Right,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86164,x1975-76.13,Figure Whose Left Hand Supports Candelabrum. Left Hand and Drapery,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86309,x1975-78.28,Tondo Relief of the Madonna and Child. Detail of the Garland of Fruit,1933,1933,1933,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86219,x1975-75.2,"Caryatid. Head, Facing Two-Thirds Right",1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
13894,x1977-51 h,Mayan terracotta figurine of seated woman,1924–40,1924,1940,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,,1977-01-01,Photography
86311,x1975-78.30,Flying Angel Above the Head of the Bier. Hands,1933,1933,1933,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
18209,x1992-169 a,"untitled (interior, Weiant house)",1904,1904,1904,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,,1992-01-01,Photography
18204,x1992-165 a,"Warren S. Weiant, Jr.",1904,1904,1904,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,,1992-01-01,Photography
18633,x1993-177,Bird of Dread,1953,1953,1953,"Clarence John Laughlin, American, 1905–1985",,,Gelatin silver print,Photographs,,1993-01-01,Photography
18644,x1993-184,The Iron Faces,1941,1941,1941,"Clarence John Laughlin, American, 1905–1985",,,Gelatin silver print,Photographs,,1993-01-01,Photography
